,predictions,Lin Model Accuracy,SVC Accuracy,SVC_Recommendation,Ticker
2021-01-26 16:00:00-05:00,143.13643585520992,0.9584506278401425,0.5717391304347826,Buy,AAPL
2021-01-26 16:05:00-05:00,142.8793434424168,0.9584506278401425,0.5717391304347826,Buy,AAPL
2021-01-26 16:10:00-05:00,143.25198211589614,0.9584506278401425,0.5717391304347826,Buy,AAPL
2021-01-26 16:15:00-05:00,143.16095681193357,0.9584506278401425,0.5717391304347826,Buy,AAPL
2021-01-26 16:20:00-05:00,143.16425437334826,0.9584506278401425,0.5717391304347826,Buy,AAPL
2021-01-26 16:25:00-05:00,143.31948273008717,0.9584506278401425,0.5717391304347826,Buy,AAPL
